Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalization,AnneeFiscale,DateRapport,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
AAL,AAL.L,Anglo American plc,Eurostoxx,Basic Materials,Other Industrial Metals & Mining,United Kingdom,0.879,31121268736.0,2024,2024-12-31,-807.1614721129331,-0.14778420038535645,-0.04729750562698486,0.5851303863757747,-2.872604,2318.6552734375,-3068000000.0,27290000000.0,20760000000.0,64866000000.0,18210000000.0,73.6533,1195992226.0
AAL,AAL.L,Anglo American plc,Eurostoxx,Basic Materials,Other Industrial Metals & Mining,United Kingdom,0.879,31121268736.0,2023,2023-12-31,7389.516499510811,0.011294249112024583,0.004252825198364992,0.5434225751997311,0.261146,1929.74267578125,283000000.0,30652000000.0,25057000000.0,66544000000.0,16912000000.0,116.9865,1115836574.0
AAL,AAL.L,Anglo American plc,Eurostoxx,Basic Materials,Other Industrial Metals & Mining,United Kingdom,0.879,31121268736.0,2022,2022-12-31,757.9771197099734,0.16523903653268907,0.06696633880754224,0.4615814387857224,4.22375,3201.505859375,4514000000.0,35118000000.0,27318000000.0,67407000000.0,14365000000.0,268.2558,1000375100.0
AAL,AAL.L,Anglo American plc,Eurostoxx,Basic Materials,Other Industrial Metals & Mining,United Kingdom,0.879,31121268736.0,2021,2021-12-31,375.31068894725354,0.3077088948787062,0.12975676290065924,0.41309369836611537,7.868438,2953.10888671875,8562000000.0,41554000000.0,27825000000.0,65985000000.0,12856000000.0,265.1777,930902773.0
AALB,AALB.AS,Aalberts NV,Eurostoxx,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3090248704.0,2024,2024-12-31,20.322689009301456,0.07040371083769016,0.042340425531914895,0.22218276448470603,1.62,32.92275619506836,179100000.0,3148600000.0,2543900000.0,4230000000.0,686600000.0,1.13,39199468.0
AALB,AALB.AS,Aalberts NV,Eurostoxx,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3090248704.0,2023,2023-12-31,12.805996074543133,0.12810319649521337,0.0763115288886741,0.22736034128598084,2.86,36.62514877319336,315800000.0,3324000000.0,2465200000.0,4138300000.0,702600000.0,1.11,51072608.0
AALB,AALB.AS,Aalberts NV,Eurostoxx,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3090248704.0,2022,2022-12-31,11.697537890710066,0.13686162870945479,0.07535564157978483,0.28243681450954183,2.87,33.57193374633789,317300000.0,3230000000.0,2318400000.0,4210700000.0,872800000.0,1.65,57008428.0
AALB,AALB.AS,Aalberts NV,Eurostoxx,Industrials,Specialty Industrial Machinery,Netherlands,1.202,3090248704.0,2021,2021-12-31,15.666980392362444,0.16798059429957551,0.09851448581511778,0.18215362383985,3.26,51.07435607910156,360100000.0,2979100000.0,2143700000.0,3655300000.0,562900000.0,0.6,47656197.0
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,Industrials,Electrical Equipment & Parts,Switzerland,0.841,106730749952.0,2024,2024-12-31,22.637480973078052,0.271604086140254,0.09750476992838912,0.0731841573633919,2.13,48.21783447265625,3935000000.0,32850000000.0,14488000000.0,40357000000.0,7811000000.0,0.87,713724537.0
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,Industrials,Electrical Equipment & Parts,Switzerland,0.841,106730749952.0,2023,2023-12-31,17.182066889092475,0.27926920208799405,0.09147532975085491,0.08191641119295037,2.02,34.7077751159668,3745000000.0,32235000000.0,13410000000.0,40940000000.0,8743000000.0,0.84,826940443.0
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,Industrials,Electrical Equipment & Parts,Switzerland,0.841,106730749952.0,2022,2022-12-31,20.64431410569411,0.19370744306175158,0.06322162051701237,0.08009875320696931,1.3,26.837608337402344,2475000000.0,29446000000.0,12777000000.0,39148000000.0,8549000000.0,0.82,1106068834.0
ABBN,ABBN.SW,ABB Ltd.,Eurostoxx,Industrials,Electrical Equipment & Parts,Switzerland,0.841,106730749952.0,2021,2021-12-31,13.547967919169018,0.2918030682328776,0.11291604570293094,0.06071352448019197,2.27,30.753887176513672,4546000000.0,28945000000.0,15579000000.0,40260000000.0,6480000000.0,0.8,1291146349.0
ABDN,ABDN.L,Aberdeen Group Plc,Eurostoxx,Financial Services,Asset Management,United Kingdom,1.349,3556774912.0,2024,2024-12-31,1068.4703480113635,0.04926499801350814,0.03212019168501489,0.16784868729978267,0.132,141.0380859375,248000000.0,1526000000.0,5034000000.0,7721000000.0,597000000.0,14.5999994,1627582713.0
ABDN,ABDN.L,Aberdeen Group Plc,Eurostoxx,Financial Services,Asset Management,United Kingdom,1.349,3556774912.0,2023,2023-12-31,174444.1680908203,0.002359882005899705,0.0014942099364960778,0.16841099445991595,0.001,174.4441680908203,12000000.0,1448000000.0,5085000000.0,8031000000.0,599000000.0,14.5999994,2102881599.0
ABDN,ABDN.L,Aberdeen Group Plc,Eurostoxx,Financial Services,Asset Management,United Kingdom,1.349,3556774912.0,2022,2022-12-31,-699.1678494126049,-0.09374464438731792,-0.05937907077724707,0.1754398339615819,-0.268,187.37698364257812,-547000000.0,1392000000.0,5835000000.0,9212000000.0,624000000.0,14.5999994,2436981135.0
ABDN,ABDN.L,Aberdeen Group Plc,Eurostoxx,Financial Services,Asset Management,United Kingdom,1.349,3556774912.0,2021,2021-12-31,513.0441127679287,0.12662420382165604,0.08705552636188474,0.19849442752704616,0.468,240.10464477539062,994000000.0,1450000000.0,7850000000.0,11418000000.0,706000000.0,14.5999994,1264602815.0
ABF,ABF.L,Associated British Foods plc,Eurostoxx,Consumer Defensive,Packaged Foods,United Kingdom,0.999,14998167552.0,2024,2024-08-31,1281.3469252145715,0.13007330591811192,0.07652256232249921,0.24522995807641448,1.937,2481.968994140625,1455000000.0,20073000000.0,11186000000.0,19014000000.0,3678000000.0,90.0,293473473.0
ABF,ABF.L,Associated British Foods plc,Eurostoxx,Consumer Defensive,Packaged Foods,United Kingdom,0.999,14998167552.0,2023,2023-09-30,1531.7441027850223,0.09411340484990535,0.05540225005306729,0.24816364979891645,1.342,2055.6005859375,1044000000.0,19750000000.0,11093000000.0,18844000000.0,3722000000.0,60.000001,301409440.0
ABF,ABF.L,Associated British Foods plc,Eurostoxx,Consumer Defensive,Packaged Foods,United Kingdom,0.999,14998167552.0,2023,2023-08-31,1483.714164813478,0.09411340484990535,0.05540225005306729,0.24816364979891645,1.342,1991.1444091796875,1044000000.0,19750000000.0,11093000000.0,18844000000.0,3722000000.0,60.000001,301409440.0
ABF,ABF.L,Associated British Foods plc,Eurostoxx,Consumer Defensive,Packaged Foods,United Kingdom,0.999,14998167552.0,2022,2022-09-30,,,,,,1260.3123779296875,,,,,,43.699999,330953891.0
ABF,ABF.L,Associated British Foods plc,Eurostoxx,Consumer Defensive,Packaged Foods,United Kingdom,0.999,14998167552.0,2021,2021-09-30,,,,,,1857.7615966796875,,,,,,40.5,293842538.0
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,Consumer Defensive,Beverages - Brewers,Belgium,0.671,101344411648.0,2024,2024-12-31,16.195555909039225,0.07483671408668532,0.028334712563577676,0.7121260938458884,2.92,47.29102325439453,5855000000.0,59768000000.0,78237000000.0,206637000000.0,72170000000.0,0.82,362311375.0
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,Consumer Defensive,Beverages - Brewers,Belgium,0.671,101344411648.0,2023,2023-12-31,21.418182085145194,0.06525510702766103,0.024350323698367832,0.7713104129658502,2.65,56.758182525634766,5341000000.0,59380000000.0,81848000000.0,219340000000.0,78168000000.0,0.75,348426263.0
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,Consumer Defensive,Beverages - Brewers,Belgium,0.671,101344411648.0,2022,2022-12-31,18.26439802895491,0.08132374179132947,0.02803097542534857,0.7892985779801367,2.97,54.245262145996094,5969000000.0,57786000000.0,73398000000.0,212943000000.0,79991000000.0,0.5,430393714.0
ABI,ABI.BR,Anheuser-Busch InBev SA/NV,Eurostoxx,Consumer Defensive,Beverages - Brewers,Belgium,0.671,101344411648.0,2021,2021-12-31,21.552423960149543,0.06800739780687064,0.02145873444012002,0.8765160165765591,2.33,50.21714782714844,4670000000.0,54304000000.0,68669000000.0,217627000000.0,88830000000.0,0.5,411434377.0
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,Financial Services,Banks - Diversified,Netherlands,0.763,24465541120.0,2024,2024-12-31,5.141728765824261,0.09204780510227534,0.0062407965780800784,3.3327691220916678,2.72,13.985502243041992,2403000000.0,8896000000.0,26106000000.0,385047000000.0,81538000000.0,1.49,710072887.0
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,Financial Services,Banks - Diversified,Netherlands,0.763,24465541120.0,2023,2023-12-31,3.9507170584688214,0.11160307870561946,0.0071366387146111895,2.952111283610963,2.99,11.812644004821777,2697000000.0,8586000000.0,24166000000.0,377909000000.0,72225000000.0,1.29,788758142.0
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,Financial Services,Banks - Diversified,Netherlands,0.763,24465541120.0,2022,2022-12-31,5.2363629243811785,0.08183930215228159,0.0049185812777773385,2.6143709508109994,1.96,10.26327133178711,1867000000.0,7640000000.0,22813000000.0,379581000000.0,63962000000.0,0.9299999999999999,800330429.0
ABN,ABN.AS,ABN AMRO Bank N.V. - NLDR,Eurostoxx,Financial Services,Banks - Diversified,Netherlands,0.763,24465541120.0,2021,2021-12-31,7.685188419562726,0.05596980994816768,0.003084339522892013,2.768056494962986,1.21,9.299077987670898,1231000000.0,7340000000.0,21994000000.0,399113000000.0,67722000000.0,0.68,896712160.0
AC,AC.PA,Accor,Eurostoxx,Consumer Cyclical,Lodging,France,0.835,10764654592.0,2024,2024-12-31,19.560763367220886,0.1212241653418124,0.05059301650493489,0.34734045277948106,2.34,45.772186279296875,610000000.0,5606000000.0,5032000000.0,12057000000.0,3739000000.0,1.18,182939357.0
AC,AC.PA,Accor,Eurostoxx,Consumer Cyclical,Lodging,France,0.835,10764654592.0,2023,2023-12-31,13.037063121059784,0.1283715270736159,0.056181769770125144,0.3129687043097277,2.509024,32.710304260253906,633000000.0,5056000000.0,4931000000.0,11267000000.0,3369000000.0,1.05,183241122.0
AC,AC.PA,Accor,Eurostoxx,Consumer Cyclical,Lodging,France,0.835,10764654592.0,2022,2022-12-31,15.551676068987167,0.07946234433682546,0.03432084009220524,0.3080451835829792,1.4,21.77234649658203,402000000.0,4224000000.0,5059000000.0,11713000000.0,3316000000.0,,189891905.0
AC,AC.PA,Accor,Eurostoxx,Consumer Cyclical,Lodging,France,0.835,10764654592.0,2021,2021-12-31,136.86491313733552,0.019845902404856407,0.007893026279134553,0.32764636987248724,0.19,26.00433349609375,85000000.0,2204000000.0,4283000000.0,10769000000.0,3527000000.0,,204553789.0
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,Financial Services,Banks - Regional,France,0.8,51914223616.0,2024,2024-12-31,5.899259296849532,0.0948601258198367,0.003068254926222475,6.078796484259455,2.109,12.441537857055664,7087000000.0,25328000000.0,74710000000.0,2309782000000.0,315576000000.0,1.05,1285818443.0
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,Financial Services,Banks - Regional,France,0.8,51914223616.0,2023,2023-12-31,5.879229390001518,0.08930028416284501,0.0028994271484672957,5.398250816056276,1.943,11.42334270477295,6348000000.0,23454000000.0,71086000000.0,2189398000000.0,280246000000.0,1.05,1567393779.0
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,Financial Services,Banks - Regional,France,0.8,51914223616.0,2022,2022-12-31,4.8646923967010745,0.0797666832032953,0.0024816588294390403,4.62106496621213,1.637,7.963501453399658,5306000000.0,20646000000.0,66519000000.0,2138086000000.0,239899000000.0,1.05,2064236432.0
ACA,ACA.PA,Credit Agricole S.A.,Eurostoxx,Financial Services,Banks - Regional,France,0.8,51914223616.0,2021,2021-12-31,4.94250492852238,0.08566779541756454,0.002817804629319344,3.8394872564090163,1.836,9.07443904876709,5844000000.0,21397000000.0,68217000000.0,2073955000000.0,199324000000.0,0.8,1413463083.0
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,Industrials,Engineering & Construction,Belgium,0.642,7574322688.0,2024,2024-12-31,13.313589523087686,0.08712569019113918,0.022663381920005686,1.3141491866685044,14.07,187.32220458984375,459871000.0,6043334000.0,5278248000.0,20291367000.0,9953790000.0,3.4,6813560.0
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,Industrials,Engineering & Construction,Belgium,0.642,7574322688.0,2023,2023-12-31,12.704263987466508,0.08123691988600612,0.020987537358325422,1.2764502382922507,12.13,154.10272216796875,399194000.0,5221554000.0,4913948000.0,19020526000.0,9668246000.0,3.1,5763168.0
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,Industrials,Engineering & Construction,Belgium,0.642,7574322688.0,2022,2022-12-31,7.122155716063654,0.15293723089420333,0.04009019423905739,1.182794075329472,21.39,152.34291076660156,708655000.0,4401420000.0,4633633000.0,17676517000.0,8958864000.0,2.75,6571351.0
ACKB,ACKB.BR,Ackermans & van Haaren NV,Eurostoxx,Industrials,Engineering & Construction,Belgium,0.642,7574322688.0,2021,2021-12-31,12.762165147304147,0.10280277001982195,0.02360664923270005,1.243740382876067,12.27,156.59176635742188,406814000.0,4312375000.0,3957228000.0,17233026000.0,9420491000.0,2.35,6082828.0
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,Industrials,Engineering & Construction,Spain,0.486,21961129984.0,2024,2024-12-31,15.021313772793082,0.1755499804527288,0.019692431808072102,0.6468111162926943,3.11037,46.72184371948242,827580000.0,41633120000.0,4714213000.0,42025282000.0,14204703000.0,2.012,158182832.0
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,Industrials,Engineering & Construction,Spain,0.486,21961129984.0,2023,2023-12-31,12.651708409739356,0.1463804966357496,0.021374245957411133,0.47320010434668897,2.888889,36.549381256103516,780123000.0,35737759000.0,5329419000.0,36498270000.0,10392009000.0,1.962,132063710.0
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,Industrials,Engineering & Construction,Spain,0.486,21961129984.0,2022,2022-12-31,10.070539678288318,0.12045777874880394,0.017781310952813042,0.5007306093999575,2.288208,23.043489456176758,668227000.0,33615234000.0,5547396000.0,37580300000.0,10996610000.0,2.002,232870404.0
ACS,ACS.MC,"ACS, Actividades de Construccion Y Servicios, S.A.",Eurostoxx,Industrials,Engineering & Construction,Spain,0.486,21961129984.0,2021,2021-12-31,1.9935373988789615,0.48078099819648695,0.08539096960844227,0.5002700684347445,9.20336,18.34724235534668,3045413000.0,27836658000.0,6334304000.0,35664345000.0,10986496000.0,1.722,224900255.0
AD,AD.AS,Koninklijke Ahold Delhaize N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Netherlands,0.286,31240402944.0,2024,2024-12-31,16.006309107730264,0.11414520512488677,0.034026465028355386,0.6502797046637223,1.9,30.4119873046875,1764000000.0,89357000000.0,15454000000.0,51842000000.0,20315000000.0,1.1099999999999999,504320394.0
AD,AD.AS,Koninklijke Ahold Delhaize N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Netherlands,0.286,31240402944.0,2023,2023-12-31,12.675294142503006,0.1270077939681464,0.039187804521026326,0.5686866469631154,1.95,24.71682357788086,1874000000.0,88734000000.0,14755000000.0,47821000000.0,17766000000.0,1.08,529818086.0
AD,AD.AS,Koninklijke Ahold Delhaize N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Netherlands,0.286,31240402944.0,2022,2022-12-31,9.473495930433273,0.1652710159039273,0.05243538255586448,0.5646534083321714,2.56,24.25214958190918,2546000000.0,86984000000.0,15405000000.0,48555000000.0,17640000000.0,0.98,748388512.0
AD,AD.AS,Koninklijke Ahold Delhaize N.V.,Eurostoxx,Consumer Defensive,Grocery Stores,Netherlands,0.286,31240402944.0,2021,2021-12-31,11.970732627658668,0.16370262390670554,0.04913370668533427,0.5469839819489878,2.18,26.0961971282959,2246000000.0,75600000000.0,13720000000.0,45712000000.0,17088000000.0,0.8300000000000001,800190975.0
ADEN,ADEN.SW,Adecco Group AG,Eurostoxx,Industrials,Staffing & Employment Services,Switzerland,1.087,3615846144.0,2024,2024-12-31,11.747320185708736,0.08473154362416108,0.02504339201586908,0.9616006493444429,1.81,21.262649536132812,303000000.0,23138000000.0,3576000000.0,12099000000.0,3477000000.0,2.5,181927931.0
ADEN,ADEN.SW,Adecco Group AG,Eurostoxx,Industrials,Staffing & Employment Services,Switzerland,1.087,3615846144.0,2023,2023-12-31,18.429870212200992,0.09040333796940195,0.026146419951729685,1.0152533746745613,1.94,35.75394821166992,325000000.0,23957000000.0,3595000000.0,12430000000.0,3671000000.0,2.5,149854522.0
ADEN,ADEN.SW,Adecco Group AG,Eurostoxx,Industrials,Staffing & Employment Services,Switzerland,1.087,3615846144.0,2022,2022-12-31,12.747624094893293,0.08812161813965473,0.02579963789981895,1.0232736274300946,2.05,26.13262939453125,342000000.0,23640000000.0,3881000000.0,13256000000.0,3700000000.0,2.5,157580496.0
ADEN,ADEN.SW,Adecco Group AG,Eurostoxx,Industrials,Staffing & Employment Services,Switzerland,1.087,3615846144.0,2021,2021-12-31,9.964028247812175,0.1546174142480211,0.049388959123472395,0.9624303306639809,3.62,36.06978225708008,586000000.0,20949000000.0,3790000000.0,11865000000.0,3480000000.0,2.5,159998880.0
ADM,ADM.L,Admiral Group,Eurostoxx,Financial Services,Insurance - Property & Casualty,United Kingdom,0.283,9176291328.0,2024,2024-12-31,1219.8423207741805,0.4841252463323845,0.08349487676543893,0.1518696334049084,2.166,2642.178466796875,663300000.0,4866600000.0,1370100000.0,7944200000.0,1393600000.0,123.0,169348972.0
ADM,ADM.L,Admiral Group,Eurostoxx,Financial Services,Insurance - Property & Casualty,United Kingdom,0.283,9176291328.0,2023,2023-12-31,2408.274918151416,0.34079451502319014,0.04763112651841831,0.13197052673173368,1.112,2678.001708984375,338000000.0,3553100000.0,991800000.0,7096200000.0,1211000000.0,103.0,201308434.0
ADM,ADM.L,Admiral Group,Eurostoxx,Financial Services,Insurance - Property & Casualty,United Kingdom,0.283,9176291328.0,2022,2022-12-31,1737.4341232778559,0.3234364416346805,0.04614418245071512,0.11198423886831506,1.243,2159.630615234375,286500000.0,3049000000.0,885800000.0,6208800000.0,1027600000.0,222.99998,219134177.0
ADM,ADM.L,Admiral Group,Eurostoxx,Financial Services,Insurance - Property & Casualty,United Kingdom,0.283,9176291328.0,2021,2021-12-31,938.6084202682564,0.7792441043260971,0.15747944513705872,0.08458754983416324,3.355,3149.03125,997900000.0,1547400000.0,1280600000.0,6336700000.0,776200000.0,247.0,147486519.0
ADP,ADP.PA,Aeroports de Paris SA,Eurostoxx,Industrials,Airports & Air Services,France,0.958,12185963520.0,2024,2024-12-31,31.54875824416893,0.07746319365798414,0.01694831260221022,0.8322690268483587,3.45,108.84321594238281,342000000.0,6158000000.0,4415000000.0,20179000000.0,10142000000.0,3.82,22145510.0
ADP,ADP.PA,Aeroports de Paris SA,Eurostoxx,Industrials,Airports & Air Services,France,0.958,12185963520.0,2023,2023-12-31,17.353689465351135,0.14462525785010313,0.03209562563580875,0.8060093060249043,6.39,110.89007568359375,631000000.0,5495000000.0,4363000000.0,19660000000.0,9822000000.0,3.13,20805488.0
ADP,ADP.PA,Aeroports de Paris SA,Eurostoxx,Industrials,Airports & Air Services,France,0.958,12185963520.0,2022,2022-12-31,22.781348685195162,0.12819875776397516,0.02738126824091271,0.8202059675950844,5.22,118.91864013671875,516000000.0,4688000000.0,4025000000.0,18845000000.0,9995000000.0,,21420960.0
ADP,ADP.PA,Aeroports de Paris SA,Eurostoxx,Industrials,Airports & Air Services,France,0.958,12185963520.0,2021,2021-12-31,-41.940802001953124,-0.07053469852104664,-0.013506154013723995,0.843183223315607,-2.5,104.85200500488281,-248000000.0,2777000000.0,3516000000.0,18362000000.0,10275000000.0,,24281477.0
ADS,ADS.DE,Adidas AG,Eurostoxx,Consumer Cyclical,Footwear & Accessories,Germany,1.308,28549998592.0,2024,2024-12-31,54.79867881703599,0.13951789627465302,0.03698862260953764,0.195691778477549,4.28,234.53834533691406,764000000.0,23683000000.0,5476000000.0,20655000000.0,5587000000.0,0.7,112663894.0
ADS,ADS.DE,Adidas AG,Eurostoxx,Consumer Cyclical,Footwear & Accessories,Germany,1.308,28549998592.0,2023,2023-12-31,-428.58828590029765,-0.016375545851528384,-0.004162042175360711,0.194851147963237,-0.42,180.007080078125,-75000000.0,21427000000.0,4580000000.0,18020000000.0,5563000000.0,0.7,134354897.0
ADS,ADS.DE,Adidas AG,Eurostoxx,Consumer Cyclical,Footwear & Accessories,Germany,1.308,28549998592.0,2022,2022-12-31,37.61103510142801,0.12262071729112402,0.03015372487189594,0.22623468716421855,3.34,125.62085723876953,612000000.0,22511000000.0,4991000000.0,20296000000.0,6459000000.0,3.3,191843461.0
ADS,ADS.DE,Adidas AG,Eurostoxx,Consumer Cyclical,Footwear & Accessories,Germany,1.308,28549998592.0,2021,2021-12-31,22.95606280685565,0.2814204016491555,0.09558657451325835,0.18672505299155429,10.9,250.22108459472656,2116000000.0,21234000000.0,7519000000.0,22137000000.0,5331000000.0,3.0,138686025.0
ADYEN,ADYEN.AS,Adyen NV,Eurostoxx,Technology,Software - Infrastructure,Netherlands,2.156,41567072256.0,2024,2024-12-31,48.4001347254968,0.21863588626698088,0.08097509041135888,0.005491269594217149,29.69,1437.0,925163000.0,2225601000.0,4231524000.0,11425279000.0,228256000.0,,18078142.0
ADYEN,ADYEN.AS,Adyen NV,Eurostoxx,Technology,Software - Infrastructure,Netherlands,2.156,41567072256.0,2023,2023-12-31,51.47424294724134,0.22162852319694865,0.07298232896696835,0.005366338976828034,22.52,1159.199951171875,698322000.0,1863406000.0,3150867000.0,9568371000.0,223063000.0,,25785750.0
